key;fare_amount;pickup_datetime;Startlongitude;Startlatitude;Distance_km;passenger_count
2012-07-09 07:54:34.0000003;38,5;2012-07-09 07:54:34 UTC;-73,862568;40,769065;17,516612;1
2013-01-17 23:42:16.0000001;45;2013-01-17 23:42:16 UTC;-73,999081;40,754489;16,309842;1
2009-10-01 06:43:42.0000001;31,2;2009-10-01 06:43:42 UTC;-73,975427;40,757116;13,263407;1
2012-04-20 15:36:33.0000005;34,1;2012-04-20 15:36:33 UTC;-73,873254;40,773999;13,256796;1
2012-04-19 19:11:35.0000005;28,1;2012-04-19 19:11:35 UTC;-73,863763;40,769938;16,415265;1
2010-04-27 20:20:00.000000200;23,7;2010-04-27 20:20:00 UTC;-74,005322;40,650103;17,486680;1
2013-07-19 18:55:00.000000129;31,83;2013-07-19 18:55:00 UTC;-73,865875;40,77044;13,625955;1
2009-04-25 13:08:00.000000119;25,450000000000003;2009-04-25 13:08:00 UTC;-73,99055;40,745908;12,644335;1
2013-12-23 13:52:00.000000163;30,83;2013-12-23 13:52:00 UTC;-73,952607;40,776032;10,997844;1
2012-10-13 02:31:22.0000001;31,5;2012-10-13 02:31:22 UTC;-74,007458;40,726242;16,468397;1
2011-07-30 07:33:13.0000001;16,9;2011-07-30 07:33:13 UTC;-73,884801;40,755707;11,500434;1
2012-05-19 02:57:43.0000003;36,1;2012-05-19 02:57:43 UTC;-74,005771;40,733176;17,122810;2
2010-06-14 20:23:50.0000003;24,1;2010-06-14 20:23:50 UTC;-73,782133;40,644869;17,135071;1
2013-11-28 06:04:00.00000015;30,83;2013-11-28 06:04:00 UTC;-73,976535;40,745105;13,367507;2
2015-01-13 14:20:34.0000006;30,83;2015-01-13 14:20:34 UTC;-73,873054504394531;40,7740478515625;13,418316;1
2010-02-13 11:01:42.0000002;31,87;2010-02-13 11:01:42 UTC;-73,87041;40,773517;13,836800;2
2013-06-24 08:14:00.0000006;40,33;2013-06-24 08:14:00 UTC;-73,871662;40,771867;12,924180;1
2013-06-06 20:24:00.00000088;20,5;2013-06-06 20:24:00 UTC;-73,974748;40,742002;11,147864;1
2013-07-15 09:41:00.000000107;48,33;2013-07-15 09:41:00 UTC;-73,865645;40,771475;17,855358;5
2013-01-10 23:37:00.00000078;21,5;2013-01-10 23:37:00 UTC;-73,988607;40,727297;10,670758;1
2014-10-15 21:13:09.0000006;32,83;2014-10-15 21:13:09 UTC;-73,862975;40,769187;14,536411;1
2013-08-28 17:19:00.00000092;43;2013-08-28 17:19:00 UTC;-73,873372;40,77389;13,343706;5
2009-10-22 15:17:35.0000002;30,1;2009-10-22 15:17:35 UTC;-73,788145;40,641979;11,088361;1
2009-12-02 19:15:22.0000006;39,7;2009-12-02 19:15:22 UTC;-73,788539;40,641357;17,606528;1
2009-09-16 18:53:13.0000006;28,27;2009-09-16 18:53:13 UTC;-73,872426;40,773876;12,784858;1
2014-10-24 08:56:06.0000003;40,83;2014-10-24 08:56:06 UTC;-73,975067;40,759048;10,800222;1
2013-05-29 23:47:00.00000015;31,83;2013-05-29 23:47:00 UTC;-73,866135;40,771242;10,629406;1
2013-06-27 21:47:00.00000036;55,83;2013-06-27 21:47:00 UTC;-73,989422;40,730202;18,742254;1
2014-05-31 15:53:02.0000002;36,5;2014-05-31 15:53:02 UTC;-73,862829;40,769014;14,334341;1
2012-03-13 16:40:38.0000003;39,699999999999996;2012-03-13 16:40:38 UTC;-73,864485;40,770288;15,621410;1
2013-06-18 20:55:45.0000004;29,5;2013-06-18 20:55:45 UTC;-73,982925;40,764651;16,377519;1
2015-06-23 09:47:44.0000004;43,54;2015-06-23 09:47:44 UTC;-73,863815307617188;40,769775390625;13,697119;1
2011-05-06 14:09:00.000000166;25,7;2011-05-06 14:09:00 UTC;-73,786918;40,639905;17,511803;1
2011-10-07 19:20:00.000000164;29,7;2011-10-07 19:20:00 UTC;-73,86568;40,770982;17,132306;1
2011-09-12 13:42:50.0000001;31,7;2011-09-12 13:42:50 UTC;-73,885276;40,773068;12,099311;1
2015-03-12 21:54:14.0000005;30,5;2015-03-12 21:54:14 UTC;-73,974601745605469;40,750511169433594;12,887306;1
2011-06-15 14:17:02.0000001;33,7;2011-06-15 14:17:02 UTC;-73,782043;40,644819;16,168598;1
2009-06-14 21:28:00.00000031;29,599999999999998;2009-06-14 21:28:00 UTC;-73,994528;40,760067;11,468579;1
2015-02-18 08:09:48.0000004;33,33;2015-02-18 08:09:48 UTC;-73,960067749023438;40,770469665527344;11,351138;1
2011-05-25 11:16:00.0000007;30,1;2011-05-25 11:16:00 UTC;-74,012835;40,717527;15,331107;1
2013-10-27 21:18:00.000000163;30,5;2013-10-27 21:18:00 UTC;-73,782455;40,644567;16,884077;2
2010-10-07 22:28:00.000000203;26,27;2010-10-07 22:28:00 UTC;-73,865138;40,770337;10,944952;1
2011-12-26 13:06:23.0000004;28,1;2011-12-26 13:06:23 UTC;-73,992785;40,75684;14,661668;1
2010-04-29 13:31:00.000000122;32,4;2010-04-29 13:31:00 UTC;-73,984328;40,759272;13,679207;1
2009-05-05 13:46:00.00000084;25,450000000000003;2009-05-05 13:46:00 UTC;-73,885295;40,773042;10,576755;1
2014-05-31 07:01:00.00000026;36,33;2014-05-31 07:01:00 UTC;-73,986755;40,758377;13,929120;1
2009-07-25 06:57:34.0000001;46;2009-07-25 06:57:34 UTC;-73,980716;40,763313;14,300202;1
2009-08-01 04:07:19.0000002;22,5;2009-08-01 04:07:19 UTC;-73,955172;40,773108;12,741343;3
2013-01-29 15:02:00.00000089;28,8;2013-01-29 15:02:00 UTC;-73,971653;40,750353;11,989561;1
2010-10-06 15:09:54.0000002;25,3;2010-10-06 15:09:54 UTC;-73,972975;40,75297;12,956756;1
2009-10-07 16:48:00.00000038;30,4;2009-10-07 16:48:00 UTC;-73,979867;40,784128;13,055807;5
2011-08-26 18:34:14.0000002;30,5;2011-08-26 18:34:14 UTC;-73,863544;40,769461;14,336145;1
2014-07-21 10:09:00.00000073;29;2014-07-21 10:09:00 UTC;-73,866637;40,771737;12,293447;1
2009-12-29 12:02:00.000000107;39,87;2009-12-29 12:02:00 UTC;-74,017173;40,705382;17,407343;2
2014-08-30 03:28:42.0000001;25,5;2014-08-30 03:28:42 UTC;-73,971681;40,754103;16,207785;1
2009-10-23 16:53:54.0000004;29,47;2009-10-23 16:53:54 UTC;-73,959103;40,77198;11,725223;1
2013-05-28 00:23:00.00000038;24;2013-05-28 00:23:00 UTC;-73,993845;40,731132;12,390696;1
2010-09-07 19:51:00.000000187;5,7;2010-09-07 19:51:00 UTC;-73,862643;40,768958;13,090908;2
2013-04-17 14:12:00.000000118;39,33;2013-04-17 14:12:00 UTC;-73,979967;40,755757;13,812999;1
2012-07-22 10:11:00.00000084;34,9;2012-07-22 10:11:00 UTC;-73,863147;40,768817;15,552050;1
2013-12-23 21:51:01.0000002;43,5;2013-12-23 21:51:01 UTC;-73,789774;40,643895;16,647747;4
2014-06-07 14:17:33.0000001;35,83;2014-06-07 14:17:33 UTC;-73,862539;40,769039;13,164476;2
2015-06-08 14:16:22.0000007;57,54;2015-06-08 14:16:22 UTC;-73,790321350097656;40,646160125732422;19,381400;6
2013-08-06 21:34:00.00000031;29,83;2013-08-06 21:34:00 UTC;-73,870637;40,773652;13,615977;1
2010-04-24 15:18:43.0000001;27,07;2010-04-24 15:18:43 UTC;-73,87097;40,773804;12,060604;1
2012-11-18 15:24:00.000000111;31,8;2012-11-18 15:24:00 UTC;-73,873002;40,774097;13,724766;1
2009-09-13 15:38:33.0000001;28,67;2009-09-13 15:38:33 UTC;-73,862811;40,769088;12,486622;1
2013-10-26 12:14:34.0000004;38,83;2013-10-26 12:14:34 UTC;-73,988725;40,735148;14,805918;1
2009-07-06 05:41:10.0000001;17,7;2009-07-06 05:41:10 UTC;-73,968558;40,767258;11,532650;1
2012-03-18 13:15:00.00000030;32,1;2012-03-18 13:15:00 UTC;-73,971727;40,760247;13,254151;1
2009-02-25 16:55:00.00000071;25,3;2009-02-25 16:55:00 UTC;-73,862747;40,768817;16,136742;1
2010-11-01 10:56:41.0000002;30,9;2010-11-01 10:56:41 UTC;-73,870873;40,773672;17,356495;1
2013-10-09 14:55:00.000000169;50;2013-10-09 14:55:00 UTC;-73,871007;40,7736;13,861202;1
2014-02-09 23:51:51.0000001;37;2014-02-09 23:51:51 UTC;-73,776746;40,64513;17,431745;2
2012-10-16 13:52:00.000000105;33,8;2012-10-16 13:52:00 UTC;-73,862795;40,769097;13,520051;1
2009-03-24 19:58:30.0000002;26,7;2009-03-24 19:58:30 UTC;-73,862883;40,769106;14,047044;1
2012-04-29 16:54:00.000000110;25,7;2012-04-29 16:54:00 UTC;-73,866225;40,77128;12,926584;6
2013-04-07 08:47:16.0000003;28,5;2013-04-07 08:47:16 UTC;-73,997042;40,722544;15,200081;1
2015-02-22 13:33:34.0000001;35,5;2015-02-22 13:33:34 UTC;-73,790107727050781;40,643592834472656;17,973628;3
2011-07-31 12:11:28.0000002;19,3;2011-07-31 12:11:28 UTC;-73,975408;40,741107;12,627386;1
2009-06-12 11:21:00.000000109;31,450000000000003;2009-06-12 11:21:00 UTC;-73,87218;40,774012;12,886915;2
2012-07-19 18:05:07.0000004;28,5;2012-07-19 18:05:07 UTC;-73,78195;40,644675;19,480092;1
2012-06-15 14:33:13.0000001;33,3;2012-06-15 14:33:13 UTC;-73,989483;40,744706;15,327621;1
2012-08-16 16:11:00.000000155;31,3;2012-08-16 16:11:00 UTC;-73,980415;40,753807;13,051360;2
2009-04-10 19:14:06.0000003;32,05;2009-04-10 19:14:06 UTC;-73,870898;40,773838;13,640139;1
2009-12-10 00:10:00.000000130;26,27;2009-12-10 00:10:00 UTC;-73,871052;40,773783;11,146662;2
2013-05-17 19:23:00.000000272;38,83;2013-05-17 19:23:00 UTC;-73,86389;40,770052;14,990798;1
2009-09-24 06:28:00.0000002;23,47;2009-09-24 06:28:00 UTC;-73,97492;40,747783;12,312921;1
2009-07-10 04:02:20.0000001;19,7;2009-07-10 04:02:20 UTC;-74,002293;40,739701;12,064331;1
2009-09-03 20:48:08.0000001;26,9;2009-09-03 20:48:08 UTC;-73,872949;40,774237;16,098276;1
2010-06-01 00:54:00.00000039;40,27;2010-06-01 00:54:00 UTC;-73,874875;40,774017;15,606023;1
2009-08-31 12:45:00.000000151;35,2;2009-08-31 12:45:00 UTC;-73,872737;40,77393;12,271449;1
2015-04-06 23:08:14.0000001;28,54;2015-04-06 23:08:14 UTC;-73,870979309082031;40,773674011230469;12,303103;5
2013-12-12 06:44:25.0000002;41,33;2013-12-12 06:44:25 UTC;-73,988954;40,736811;15,319327;1
2009-09-05 11:18:02.0000004;31,47;2009-09-05 11:18:02 UTC;-74,002466;40,739853;16,938651;1
2012-06-22 08:16:00.000000222;34,1;2012-06-22 08:16:00 UTC;-73,980507;40,72555;13,165197;2
2014-04-22 10:23:00.00000027;46,33;2014-04-22 10:23:00 UTC;-73,871162;40,77366;16,109095;5
2013-08-19 13:53:01.0000002;35,33;2013-08-19 13:53:01 UTC;-73,870964;40,773783;12,519920;1
2009-02-20 01:54:06.0000001;24,2;2009-02-20 01:54:06 UTC;-74,000421;40,728733;18,162971;1
2009-01-24 04:47:00.0000001;20,9;2009-01-24 04:47:00 UTC;-73,989248;40,773433;13,643986;1
2013-07-27 19:24:44.0000001;57,33;2013-07-27 19:24:44 UTC;-73,776775;40,645643;18,957427;1
2009-02-14 18:54:00.000000260;22,5;2009-02-14 18:54:00 UTC;-73,978468;40,777258;13,638937;2
2014-10-31 23:26:00.000000155;34,33;2014-10-31 23:26:00 UTC;-73,874862;40,774015;13,991027;5
2010-08-03 16:18:00.000000172;32,67;2010-08-03 16:18:00 UTC;-73,874617;40,774128;13,265330;1
2009-07-19 17:59:00.000000138;27,47;2009-07-19 17:59:00 UTC;-73,99618;40,724102;13,306441;1
2013-11-10 04:15:42.0000001;20,5;2013-11-10 04:15:42 UTC;-73,989292;40,718792;11,104709;1
2009-11-08 09:45:00.0000006;30,8;2009-11-08 09:45:00 UTC;-73,974547;40,793447;13,204265;1
2010-01-20 20:49:00.000000133;25,2;2010-01-20 20:49:00 UTC;-73,9918;40,75021;11,941839;1
2012-08-16 07:09:13.0000002;32,1;2012-08-16 07:09:13 UTC;-74,006447;40,717213;11,131155;2
2015-04-07 06:21:08.0000001;37,54;2015-04-07 06:21:08 UTC;-73,980537414550781;40,781276702880859;13,812675;1
2009-05-12 09:50:00.000000146;25,3;2009-05-12 09:50:00 UTC;-73,885277;40,77298;10,658977;1
2013-01-31 18:28:00.000000210;29,5;2013-01-31 18:28:00 UTC;-73,982842;40,721347;13,484590;1
2012-02-09 23:49:00.000000212;17,3;2012-02-09 23:49:00 UTC;-73,924372;40,876747;10,115276;1
2015-06-21 20:17:10.0000003;39,5;2015-06-21 20:17:10 UTC;-73,863510131835938;40,768875122070312;14,184107;1
2010-09-15 18:07:00.000000174;6,5;2010-09-15 18:07:00 UTC;-74,012363;40,71617;19,793474;5
2012-12-28 13:41:00.00000059;29,8;2012-12-28 13:41:00 UTC;-73,968955;40,754355;11,823073;1
2009-03-28 10:46:42.0000001;31,85;2009-03-28 10:46:42 UTC;-73,870722;40,773769;13,372796;2
2010-09-18 10:19:30.0000002;5,7;2010-09-18 10:19:30 UTC;-73,973163;40,755803;12,154367;1
2011-08-13 17:49:36.0000002;69,7;2011-08-13 17:49:36 UTC;-73,7767;40,6454;15,530893;1
2010-06-21 18:26:00.00000059;31,47;2010-06-21 18:26:00 UTC;-73,874493;40,773967;12,500927;1
2012-09-24 15:23:03.0000003;28;2012-09-24 15:23:03 UTC;-73,863312;40,769981;14,924083;1
2012-03-02 16:32:35.0000001;29,3;2012-03-02 16:32:35 UTC;-73,957448;40,765964;10,330929;1
2010-10-08 18:18:12.0000009;26,1;2010-10-08 18:18:12 UTC;-73,885141;40,772833;12,462220;1
2011-09-26 06:52:00.00000027;27,7;2011-09-26 06:52:00 UTC;-73,986302;40,75335;13,634850;2
2013-10-10 19:10:13.0000009;32,33;2013-10-10 19:10:13 UTC;-73,874522;40,774069;13,775975;1
2010-10-28 07:11:00.000000113;25,7;2010-10-28 07:11:00 UTC;-73,916597;40,780328;10,576875;1
2012-08-11 23:29:00.000000178;25,7;2012-08-11 23:29:00 UTC;-73,78202;40,644542;13,988863;1
2011-05-25 01:47:42.0000001;30,1;2011-05-25 01:47:42 UTC;-73,9787;40,750813;19,980879;2
2011-06-17 23:34:54.0000004;50,1;2011-06-17 23:34:54 UTC;-74,005602;40,715245;18,857654;1
2013-01-29 05:52:54.0000001;35,3;2013-01-29 05:52:54 UTC;-73,967236;40,766534;12,365091;1
2009-06-13 04:23:27.0000001;26,9;2009-06-13 04:23:27 UTC;-73,979273;40,755768;19,606911;1
2012-09-03 14:24:00.000000172;33,3;2012-09-03 14:24:00 UTC;-73,865702;40,771325;16,981565;1
2015-02-09 09:56:31.0000003;35,83;2015-02-09 09:56:31 UTC;-73,8707504272461;40,773635864257812;12,559896;2
2011-04-15 11:40:00.0000007;28,1;2011-04-15 11:40:00 UTC;-73,978002;40,75321;12,678594;1
2010-12-04 04:24:15.0000002;19,7;2010-12-04 04:24:15 UTC;-73,964909;40,761022;11,296201;1
2012-05-17 22:01:12.0000001;25,7;2012-05-17 22:01:12 UTC;-73,977375;40,746282;16,196245;1
2009-11-14 12:26:32.0000002;37,47;2009-11-14 12:26:32 UTC;-73,862779;40,769202;14,635463;2
2015-05-11 08:24:18.0000004;48,04;2015-05-11 08:24:18 UTC;-73,862968444824219;40,768871307373047;14,571130;2
2009-09-10 14:14:00.000000108;33,870000000000005;2009-09-10 14:14:00 UTC;-73,982022;40,767258;14,102820;1
2013-01-16 10:15:32.0000003;32;2013-01-16 10:15:32 UTC;-73,984633;40,753562;14,800148;1
2010-01-08 14:38:00.000000129;27,47;2010-01-08 14:38:00 UTC;-73,86873;40,770365;10,559084;3
2014-02-23 03:06:50.0000002;37;2014-02-23 03:06:50 UTC;-73,97227;40,751657;15,314759;2
2013-05-06 08:24:00.000000189;28,5;2013-05-06 08:24:00 UTC;-73,972767;40,7645;11,963716;5
2011-10-28 09:26:13.0000003;31,7;2011-10-28 09:26:13 UTC;-73,984327;40,757427;13,645789;1
2010-02-12 17:25:32.0000001;37,87;2010-02-12 17:25:32 UTC;-73,963211;40,765837;12,223847;1
2009-03-30 20:46:00.000000177;25,85;2009-03-30 20:46:00 UTC;-73,873095;40,774023;14,011462;1
2012-02-01 12:32:00.000000181;33,7;2012-02-01 12:32:00 UTC;-74,01224;40,707385;17,741882;1
2012-10-13 02:38:37.0000004;55;2012-10-13 02:38:37 UTC;-74,001385;40,731203;14,728143;1
2013-07-11 19:05:21.0000004;34;2013-07-11 19:05:21 UTC;-73,863147;40,769514;14,556125;1
2013-12-31 12:56:47.0000002;25;2013-12-31 12:56:47 UTC;-73,90549;40,757212;10,909250;1
2012-11-12 13:50:38.0000002;33,8;2012-11-12 13:50:38 UTC;-73,972705;40,755173;12,226371;2
2011-04-26 22:54:00.000000199;18,9;2011-04-26 22:54:00 UTC;-73,999648;40,728468;10,092196;1
2009-09-10 00:16:00.00000037;38,5;2009-09-10 00:16:00 UTC;-74,002238;40,740095;14,450342;1
2014-02-08 19:31:00.000000136;32,83;2014-02-08 19:31:00 UTC;-73,988649;40,731331;14,102340;1
2012-05-23 14:22:00.00000090;28,5;2012-05-23 14:22:00 UTC;-73,979793;40,760167;12,883309;6
2015-02-08 20:35:37.0000003;29;2015-02-08 20:35:37 UTC;-74,000076293945312;40,762416839599609;11,814281;2
2013-06-26 15:06:41.0000002;42,33;2013-06-26 15:06:41 UTC;-74,004398;40,719194;16,604472;1
2012-02-02 17:10:20.0000002;31,7;2012-02-02 17:10:20 UTC;-73,982972;40,756096;14,573676;1
2011-09-11 17:32:31.0000003;28,900000000000002;2011-09-11 17:32:31 UTC;-73,872767;40,773985;13,359934;2
2014-10-16 23:33:34.0000002;33,33;2014-10-16 23:33:34 UTC;-73,981395;40,759025;12,869725;1
2014-03-10 23:42:00.0000001;32,83;2014-03-10 23:42:00 UTC;-73,872997;40,774072;13,572703;5
2010-01-13 13:18:00.000000145;30,27;2010-01-13 13:18:00 UTC;-73,870827;40,773695;13,242731;2
2010-07-01 12:55:22.0000004;31,47;2010-07-01 12:55:22 UTC;-73,885182;40,773015;10,744445;2
2009-09-15 13:16:31.0000002;33,47;2009-09-15 13:16:31 UTC;-73,862759;40,768804;14,670564;1
2015-06-07 14:01:23.0000008;36,04;2015-06-07 14:01:23 UTC;-73,974258422851562;40,750289916992188;12,230651;1
2010-12-31 12:32:00.000000102;27,7;2010-12-31 12:32:00 UTC;-73,870908;40,773728;11,410398;1
2011-07-10 22:55:00.00000041;31,7;2011-07-10 22:55:00 UTC;-73,781882;40,644775;15,218713;1
2009-05-05 21:00:33.0000001;18,9;2009-05-05 21:00:33 UTC;-73,788571;40,641405;11,538420;1
2014-01-01 15:10:00.000000147;33;2014-01-01 15:10:00 UTC;-73,9861;40,759922;14,727302;1
2010-12-21 23:06:57.0000002;20,5;2010-12-21 23:06:57 UTC;-73,994592;40,740526;10,294867;1
2013-04-12 05:49:16.0000001;40;2013-04-12 05:49:16 UTC;-73,991976;40,751087;14,734755;1
2010-04-28 22:14:23.0000007;25,47;2010-04-28 22:14:23 UTC;-73,86335;40,770067;11,007701;1
2014-06-19 10:38:12.0000002;39,83;2014-06-19 10:38:12 UTC;-74,007658;40,743377;17,569503;1
2011-02-08 13:31:18.0000001;27,3;2011-02-08 13:31:18 UTC;-73,873318;40,773948;16,454933;0
2014-10-29 16:15:00.00000055;43,33;2014-10-29 16:15:00 UTC;-73,873295;40,774047;13,808551;2
2011-01-17 16:56:00.000000203;29,7;2011-01-17 16:56:00 UTC;-73,874772;40,774072;14,694846;2
2014-09-27 01:10:00.000000222;34,83;2014-09-27 01:10:00 UTC;-74,001715;40,740792;15,966407;1
2010-12-15 15:12:00.000000227;28,1;2010-12-15 15:12:00 UTC;-73,867862;40,769562;15,622372;1
2013-05-12 00:39:00.000000135;35,5;2013-05-12 00:39:00 UTC;-74,009527;40,718767;10,243418;1
2013-09-21 13:04:00.000000104;36;2013-09-21 13:04:00 UTC;-73,999365;40,679995;15,381835;2
2012-04-20 13:06:12.0000001;33,699999999999996;2012-04-20 13:06:12 UTC;-73,984504;40,759827;14,781275;1
2011-04-17 13:22:00.000000186;30,1;2011-04-17 13:22:00 UTC;-73,998253;40,729942;15,358755;1
2010-11-19 14:51:00.000000121;37,07;2010-11-19 14:51:00 UTC;-73,98197;40,762493;13,370392;5
2012-12-13 20:52:00.000000283;31,8;2012-12-13 20:52:00 UTC;-73,869337;40,773292;10,392596;3
2014-04-13 10:17:19.0000001;38,33;2014-04-13 10:17:19 UTC;-73,978659;40,761842;12,806255;2
2009-05-06 20:17:00.00000097;24,9;2009-05-06 20:17:00 UTC;-73,862783;40,768893;12,004347;1
2013-02-23 12:16:48.0000001;37,5;2013-02-23 12:16:48 UTC;-73,776708;40,645295;19,286316;2
2011-07-08 15:19:00.00000059;32,1;2011-07-08 15:19:00 UTC;-73,980458;40,760553;12,872610;1
2013-11-10 23:57:00.00000011;32;2013-11-10 23:57:00 UTC;-73,776775;40,645217;12,691817;1
2010-03-03 23:40:35.0000001;22,9;2010-03-03 23:40:35 UTC;-73,870962;40,77378;14,816616;1
2014-12-09 11:45:00.00000062;36,33;2014-12-09 11:45:00 UTC;-73,87123;40,773907;13,045950;3
2009-07-05 16:51:00.00000019;25,85;2009-07-05 16:51:00 UTC;-73,976488;40,74835;13,413186;5
2011-01-26 00:51:50.0000002;16,1;2011-01-26 00:51:50 UTC;-73,97938;40,761845;11,389963;1
2014-08-05 01:05:37.0000001;27,5;2014-08-05 01:05:37 UTC;-73,909923;40,769573;10,559805;2
2009-04-19 00:45:19.0000004;29,450000000000003;2009-04-19 00:45:19 UTC;-73,988775;40,760263;18,382591;1
2014-09-03 18:46:14.0000001;30,5;2014-09-03 18:46:14 UTC;-73,86385;40,769745;16,112100;1
2009-08-20 17:18:39.0000006;26,67;2009-08-20 17:18:39 UTC;-73,87278;40,774227;10,189925;1
2012-05-02 14:36:00.00000039;31,7;2012-05-02 14:36:00 UTC;-73,873012;40,774142;15,295886;6
2014-10-07 15:11:59.0000003;38,33;2014-10-07 15:11:59 UTC;-73,972726;40,755076;12,037524;1
2010-06-28 10:30:00.000000147;36;2010-06-28 10:30:00 UTC;-73,870645;40,773613;14,150663;1
2013-04-02 09:51:00.000000152;44,83;2013-04-02 09:51:00 UTC;-73,863495;40,769542;13,105093;3
2013-12-13 16:26:18.0000005;44,83;2013-12-13 16:26:18 UTC;-73,870717;40,773678;14,291667;1
2009-04-01 17:40:36.0000003;30,9;2009-04-01 17:40:36 UTC;-73,863041;40,769323;15,466342;1
2012-12-07 11:24:00.00000013;35,8;2012-12-07 11:24:00 UTC;-73,862982;40,769055;15,548324;5
2014-06-03 16:09:00.00000011;44,33;2014-06-03 16:09:00 UTC;-74,00236;40,71896;15,767703;1
2009-03-02 03:48:06.0000001;29,4;2009-03-02 03:48:06 UTC;-74,003918;40,731882;11,469420;1
2009-08-05 19:31:00.000000224;30,67;2009-08-05 19:31:00 UTC;-73,873263;40,773912;12,680157;4
2011-12-26 10:40:00.00000038;27,3;2011-12-26 10:40:00 UTC;-73,986493;40,759212;13,935250;2
2014-08-15 22:25:18.0000008;35,83;2014-08-15 22:25:18 UTC;-73,863295;40,76986;15,492066;1
2011-09-01 18:29:00.000000109;31,7;2011-09-01 18:29:00 UTC;-73,885385;40,773125;11,662835;2
2011-06-21 15:34:37.0000001;32,5;2011-06-21 15:34:37 UTC;-73,991762;40,744254;15,629103;2
2009-11-08 14:06:55.0000003;35,47;2009-11-08 14:06:55 UTC;-73,968734;40,764402;12,423272;1
2014-06-07 07:37:24.0000002;42;2014-06-07 07:37:24 UTC;-73,782159;40,644621;17,704257;1
2012-10-01 10:20:00.00000018;30,3;2012-10-01 10:20:00 UTC;-73,99158;40,735235;14,801230;1
2010-08-12 09:34:00.00000054;30,67;2010-08-12 09:34:00 UTC;-73,862598;40,769112;12,829456;1
2010-11-19 23:38:00.000000283;24,27;2010-11-19 23:38:00 UTC;-73,982287;40,752413;14,949567;2
2013-09-06 17:20:00.00000035;38,33;2013-09-06 17:20:00 UTC;-73,980057;40,770645;12,928026;1
2009-07-22 18:08:02.0000002;33,29;2009-07-22 18:08:02 UTC;-73,862693;40,769788;15,761332;1
2015-04-02 22:34:38.00000010;40,54;2015-04-02 22:34:38 UTC;-73,863998413085938;40,770061492919922;14,535362;2
2010-08-03 21:37:00.000000199;30,67;2010-08-03 21:37:00 UTC;-73,865923;40,771285;14,167132;5
2011-12-03 04:22:00.00000029;28,1;2011-12-03 04:22:00 UTC;-73,912372;40,769097;17,920271;1
2012-08-02 15:26:00.000000126;33,699999999999996;2012-08-02 15:26:00 UTC;-73,874457;40,774057;16,045985;1
