key;fare_amount;pickup_datetime;Startlongitude;Startlatitude;Distance_km;passenger_count
2009-01-31 19:54:00.000000136;36,1;2009-01-31 19:54:00 UTC;-73,985878;40,756633;22,535422;2
2009-12-08 06:24:00.00000043;49,57;2009-12-08 06:24:00 UTC;-73,776713;40,645447;24,500104;1
2012-01-30 05:04:19.0000001;49,8;2012-01-30 05:04:19 UTC;-73,987223;40,765566;25,326536;1
2010-12-17 09:52:19.0000001;49,57;2010-12-17 09:52:19 UTC;-73,992385;40,743538;25,972654;1
2011-03-10 20:25:00.00000049;5,7;2011-03-10 20:25:00 UTC;-73,973907;40,754743;8892,266716;2
2011-08-10 07:36:00.00000062;49,8;2011-08-10 07:36:00 UTC;-73,783545;40,648577;22,593723;1
2012-07-08 11:09:00.000000123;49,8;2012-07-08 11:09:00 UTC;-73,988398;40,74545;23,486389;5
2009-11-01 06:36:00.00000016;40,1;2009-11-01 06:36:00 UTC;-74,00175;40,729453;25,416211;3
2014-02-01 22:03:00.000000114;5,5;2014-02-01 22:03:00 UTC;-73,776982;40,64628;24,756869;5
2009-05-02 19:01:01.0000002;2,5;2009-05-02 19:01:01 UTC;-73,137393;41,366138;103,272868;2
2014-07-31 14:49:37.0000003;65,5;2014-07-31 14:49:37 UTC;-73,990904;40,760694;22,380234;1
2011-10-09 13:18:00.000000143;30,1;2011-10-09 13:18:00 UTC;-73,789722;40,646642;21,091722;1
2011-04-18 05:39:00.00000034;45;2011-04-18 05:39:00 UTC;-74,003002;40,733282;27,233037;1
2013-08-17 07:30:00.00000032;57,33;2013-08-17 07:30:00 UTC;-73,789837;40,646892;22,448993;1
2012-07-19 16:28:00.00000016;45;2012-07-19 16:28:00 UTC;-73,789755;40,646727;20,886407;1
2011-07-10 19:25:00.00000024;49,8;2011-07-10 19:25:00 UTC;-73,982183;40,731828;23,967102;5
2012-08-06 15:41:10.0000003;45;2012-08-06 15:41:10 UTC;-74,011287;40,708955;27,023274;2
2013-06-27 15:02:00.000000193;57,33;2013-06-27 15:02:00 UTC;-73,982578;40,76233;23,969265;5
2012-04-14 17:13:00.00000045;49,8;2012-04-14 17:13:00 UTC;-73,787925;40,641937;20,326237;1
2014-02-10 21:10:09.0000006;57,33;2014-02-10 21:10:09 UTC;-73,789298;40,646427;23,945945;2
2011-07-27 00:04:00.00000085;49,8;2011-07-27 00:04:00 UTC;-73,786867;40,641507;23,710577;1
2012-08-27 15:30:00.00000054;77;2012-08-27 15:30:00 UTC;-73,980407;40,738587;24,383022;1
2013-10-15 11:17:00.000000143;52;2013-10-15 11:17:00 UTC;-73,99024;40,761837;24,976610;1
2011-08-29 08:24:00.000000107;8,9;2011-08-29 08:24:00 UTC;-73,936667;40,757815;8887,790164;1
2013-03-05 23:35:49.0000002;45;2013-03-05 23:35:49 UTC;-73,786815;40,641398;21,845067;2
2013-11-30 15:43:00.000000192;57,33;2013-11-30 15:43:00 UTC;-73,781475;40,644897;23,559596;1
2011-01-19 05:04:00.0000001;49,8;2011-01-19 05:04:00 UTC;-73,784233;40,648632;20,699724;1
2011-12-09 07:41:50.0000003;45;2011-12-09 07:41:50 UTC;-73,788794;40,641368;26,863757;1
2012-09-25 13:52:00.00000062;12;2012-09-25 13:52:00 UTC;-73,789015;40,642305;23,376278;1
2010-06-25 16:22:32.0000003;45,3;2010-06-25 16:22:32 UTC;-73,788284;40,647459;21,487328;2
2013-10-03 09:01:36.0000004;79;2013-10-03 09:01:36 UTC;-73,985281;40,752603;23,037171;1
2012-08-31 16:42:00.000000142;49,8;2012-08-31 16:42:00 UTC;-73,780022;40,647177;23,616454;1
2014-04-27 09:34:00.000000102;57,33;2014-04-27 09:34:00 UTC;-73,790025;40,647137;23,966260;1
2012-10-23 07:57:00.000000129;56,8;2012-10-23 07:57:00 UTC;-73,988152;40,740112;24,738477;2
2012-11-12 16:53:42.0000003;56,8;2012-11-12 16:53:42 UTC;-73,783388;40,648561;23,968304;2
2009-01-06 10:53:36.0000004;6,9;2009-01-06 10:53:36 UTC;-73,137393;41,366138;100,638867;1
2014-08-05 15:34:10.0000004;57,33;2014-08-05 15:34:10 UTC;-73,78853;40,641945;22,017566;1
2013-06-28 00:44:00.000000140;42;2013-06-28 00:44:00 UTC;-73,783832;40,64866;21,112519;2
2010-11-15 17:08:00.00000041;49,57;2010-11-15 17:08:00 UTC;-73,776715;40,645398;23,387338;2
2012-06-09 01:08:24.0000001;32,1;2012-06-09 01:08:24 UTC;-73,947834;40,752132;24,319432;2
2009-01-15 18:04:22.0000002;45;2009-01-15 18:04:22 UTC;-73,783715;40,648688;21,447899;2
2014-07-22 13:50:06.0000003;57,33;2014-07-22 13:50:06 UTC;-73,964776;40,759745;21,920197;2
2011-06-17 21:48:35.0000002;49,8;2011-06-17 21:48:35 UTC;-73,790053;40,646518;22,367371;1
2010-12-22 16:07:00.000000135;45;2010-12-22 16:07:00 UTC;-73,781602;40,64475;23,155216;5
2010-04-15 15:11:00.000000149;45;2010-04-15 15:11:00 UTC;-73,991995;40,730932;24,262453;2
2014-07-10 11:55:00.00000028;57,33;2014-07-10 11:55:00 UTC;-73,986467;40,750427;23,950513;2
2012-12-21 08:40:37.0000001;52;2012-12-21 08:40:37 UTC;-73,985436;40,731355;23,439869;1
2013-12-11 11:06:55.0000001;57,33;2013-12-11 11:06:55 UTC;-73,789512;40,647006;21,304010;2
2009-10-08 16:33:17.0000004;63;2009-10-08 16:33:17 UTC;-73,991938;40,755204;22,265194;1
2009-05-13 14:10:18.0000001;77,7;2009-05-13 14:10:18 UTC;-73,978178;40,762394;24,649884;2
2014-11-08 06:52:00.00000059;57,33;2014-11-08 06:52:00 UTC;-73,77681;40,64588;25,374378;1
2015-03-01 16:58:36.0000001;57,33;2015-03-01 16:58:36 UTC;-73,784126281738281;40,64862060546875;24,093539;2
2012-06-23 02:33:00.00000011;53,3;2012-06-23 02:33:00 UTC;-74,005345;40,740448;22,571124;1
2013-03-19 18:17:53.0000002;57,33;2013-03-19 18:17:53 UTC;-73,951435;40,769914;20,292579;1
2009-05-07 21:09:09.0000001;49,15;2009-05-07 21:09:09 UTC;-73,789193;40,641959;21,829079;1
2014-11-30 12:38:27.0000001;52;2014-11-30 12:38:27 UTC;-73,987712;40,760107;24,125896;1
2015-04-07 23:33:02.0000005;7;2015-04-07 23:33:02 UTC;-73,972702026367188;40,757423400878906;8892,121868;1
2014-06-03 09:21:25.0000002;57,33;2014-06-03 09:21:25 UTC;-73,971242;40,800218;22,694458;1
2009-01-21 21:53:11.0000005;45;2009-01-21 21:53:11 UTC;-73,781128;40,647679;26,664572;1
2012-12-09 17:56:00.00000018;52;2012-12-09 17:56:00 UTC;-73,980832;40,755965;23,768037;5
2012-10-15 23:48:04.0000002;52;2012-10-15 23:48:04 UTC;-73,78693;40,641452;27,077608;1
2010-03-02 19:02:04.0000002;45;2010-03-02 19:02:04 UTC;-73,9819;40,683557;23,178296;1
2012-03-06 17:34:40.0000003;49,8;2012-03-06 17:34:40 UTC;-73,974187;40,74895;23,064939;1
2009-08-26 07:43:16.0000001;4,9;2009-08-26 07:43:16 UTC;-73,137393;41,366138;98,605786;1
2012-03-31 01:57:59.0000004;49,8;2012-03-31 01:57:59 UTC;-73,781308;40,645056;26,362610;2
2014-07-19 22:51:00.00000028;49,5;2014-07-19 22:51:00 UTC;-73,78362;40,648637;21,554283;1
2012-08-19 12:08:36.0000001;49,8;2012-08-19 12:08:36 UTC;-73,777033;40,645357;20,848541;1
2012-08-21 20:53:00.00000093;85,5;2012-08-21 20:53:00 UTC;-73,97886;40,752523;24,654091;1
2014-03-13 20:06:32.0000002;57,33;2014-03-13 20:06:32 UTC;-73,982349;40,773725;24,710469;1
2012-05-18 13:54:42.0000007;49,8;2012-05-18 13:54:42 UTC;-73,979217;40,757913;22,378911;3
2015-03-26 18:05:15.0000005;52;2015-03-26 18:05:15 UTC;-73,782135009765625;40,644756317138672;26,821041;1
2011-08-08 10:15:22.0000005;49,8;2011-08-08 10:15:22 UTC;-73,781885;40,644855;24,534364;3
2013-08-11 22:23:00.00000026;52;2013-08-11 22:23:00 UTC;-73,784925;40,648557;23,924428;1
2011-01-17 12:12:30.0000001;49,57;2011-01-17 12:12:30 UTC;-73,988245;40,757376;24,745690;1
2013-11-07 08:41:00.00000035;52;2013-11-07 08:41:00 UTC;-73,79076;40,646777;24,392638;1
2012-09-01 12:45:03.0000004;51,1;2012-09-01 12:45:03 UTC;-73,998511;40,738947;21,496824;2
2014-09-25 21:10:00.000000123;57,33;2014-09-25 21:10:00 UTC;-73,789635;40,647025;24,286254;1
2009-02-28 20:48:10.0000006;45;2009-02-28 20:48:10 UTC;-73,786723;40,640526;21,274319;1
2014-01-05 13:40:30.0000001;57,33;2014-01-05 13:40:30 UTC;-73,958982;40,780754;20,419519;1
2012-09-29 15:06:07.0000004;52;2012-09-29 15:06:07 UTC;-74,010393;40,711595;27,438713;2
2009-02-25 07:05:05.0000003;49,15;2009-02-25 07:05:05 UTC;-73,137393;41,366138;103,805390;1
2013-10-31 15:21:24.0000003;57,33;2013-10-31 15:21:24 UTC;-73,789933;40,646712;25,471747;1
2010-07-23 20:01:00.00000093;49,57;2010-07-23 20:01:00 UTC;-73,778653;40,646733;23,137906;5
2012-03-04 01:35:00.000000173;8,5;2012-03-04 01:35:00 UTC;-73,99503;40,744945;7934,746631;1
2010-05-24 14:53:00.000000110;45;2010-05-24 14:53:00 UTC;-73,99951;40,738503;25,309827;5
2012-09-20 16:14:00.000000177;52;2012-09-20 16:14:00 UTC;-73,969385;40,76208;22,575692;1
2011-09-25 15:47:53.0000004;49,8;2011-09-25 15:47:53 UTC;-73,79028;40,643525;23,521610;1
2009-07-20 15:17:38.0000004;49,57;2009-07-20 15:17:38 UTC;-73,79001;40,643719;23,688459;1
2013-12-27 05:05:11.0000001;57,33;2013-12-27 05:05:11 UTC;-73,958802;40,763888;20,590815;1
2012-03-16 09:11:45.0000002;49,8;2012-03-16 09:11:45 UTC;-73,783508;40,648675;20,350759;1
2012-09-01 07:06:24.0000003;57;2012-09-01 07:06:24 UTC;-74,009649;40,705884;20,175736;1
2010-12-20 06:46:13.0000001;49,57;2010-12-20 06:46:13 UTC;-73,991745;40,746533;25,887547;3
2010-08-23 11:06:00.000000121;45;2010-08-23 11:06:00 UTC;-73,422692;40,747012;53,808174;1
2013-12-02 06:27:20.0000002;57,33;2013-12-02 06:27:20 UTC;-73,804682;40,680893;22,307147;1
2009-11-20 14:05:12.0000002;49,57;2009-11-20 14:05:12 UTC;-73,777877;40,646826;24,528594;2
2014-10-08 12:25:00.000000161;57,33;2014-10-08 12:25:00 UTC;-73,786685;40,644237;24,315104;1
2012-05-05 23:49:00.00000045;49,8;2012-05-05 23:49:00 UTC;-73,78154;40,646724;23,888005;1
2014-04-17 05:59:03.0000001;50;2014-04-17 05:59:03 UTC;-73,970745;40,692685;21,695408;4
2014-10-28 05:45:41.0000001;76,8;2014-10-28 05:45:41 UTC;-73,992154;40,756481;22,224083;1
2010-07-01 04:06:11.0000002;45;2010-07-01 04:06:11 UTC;-73,979053;40,762269;23,195365;1
2014-08-24 21:26:00.00000048;57,33;2014-08-24 21:26:00 UTC;-73,78936;40,642657;21,914547;1
2010-02-22 06:24:20.0000002;55,5;2010-02-22 06:24:20 UTC;-73,982801;40,782445;23,399479;1
2010-12-06 23:07:51.0000006;34,9;2010-12-06 23:07:51 UTC;-73,776644;40,645342;20,033891;2
2013-10-04 18:32:00.00000060;57,33;2013-10-04 18:32:00 UTC;-74,003767;40,72601;25,717332;1
2013-11-20 16:58:00.00000022;57,33;2013-11-20 16:58:00 UTC;-73,77842;40,646755;21,270833;1
2012-10-28 05:17:00.0000009;52;2012-10-28 05:17:00 UTC;-73,982788;40,766597;23,620662;1
2014-09-14 07:45:00.00000053;57,33;2014-09-14 07:45:00 UTC;-73,997515;40,741417;24,602762;1
2010-11-03 06:11:00.00000032;55,5;2010-11-03 06:11:00 UTC;-73,972672;40,755528;24,681138;1
2015-06-11 00:13:16.0000003;52;2015-06-11 00:13:16 UTC;-73,782241821289062;40,6446418762207;23,383692;1
2012-06-25 01:09:00.00000014;45;2012-06-25 01:09:00 UTC;-73,776757;40,645447;25,425226;6
2009-12-20 22:17:00.000000145;50,5;2009-12-20 22:17:00 UTC;-73,786985;40,644358;23,883316;5
2014-02-03 16:04:51.0000003;42;2014-02-03 16:04:51 UTC;-73,788604;40,641973;20,738070;1
2011-02-20 23:15:00.000000140;49,8;2011-02-20 23:15:00 UTC;-73,789515;40,64698;23,126005;1
2009-07-16 09:41:26.0000001;4,5;2009-07-16 09:41:26 UTC;-73,900571;40,764047;91,740218;1
2011-07-28 21:02:00.000000150;44,1;2011-07-28 21:02:00 UTC;-73,783378;40,648638;24,704579;1
2011-11-26 18:41:00.0000004;49,8;2011-11-26 18:41:00 UTC;-73,7768;40,645245;22,713932;1
2013-02-18 10:25:00.000000103;56,8;2013-02-18 10:25:00 UTC;-73,776717;40,645305;24,719004;1
2014-01-28 07:34:00.000000131;57,33;2014-01-28 07:34:00 UTC;-73,78259;40,644552;22,188862;2
2011-03-18 16:30:00.000000164;49,8;2011-03-18 16:30:00 UTC;-73,77676;40,645262;24,214490;1
2013-04-18 06:02:56.0000001;57,33;2013-04-18 06:02:56 UTC;-73,986946;40,761471;23,662133;1
2009-09-28 21:11:00.00000027;35,47;2009-09-28 21:11:00 UTC;-73,98432;40,743382;22,144505;2
2015-04-03 16:58:09.0000005;57,54;2015-04-03 16:58:09 UTC;-73,790237426757812;40,646728515625;23,790891;2
2010-06-21 14:39:37.0000004;59,1;2010-06-21 14:39:37 UTC;-73,986709;40,76146;23,535073;1
2010-01-18 20:10:50.0000001;57;2010-01-18 20:10:50 UTC;-73,985321;40,761443;24,463080;2
2014-09-09 08:58:00.000000126;51,5;2014-09-09 08:58:00 UTC;-73,78799;40,641517;23,385655;1
2012-08-21 20:01:00.00000012;49,8;2012-08-21 20:01:00 UTC;-73,95401;40,767085;20,329362;5
2011-10-03 08:50:35.0000003;95;2011-10-03 08:50:35 UTC;-73,862951;40,768771;25,334830;2
2013-04-19 12:16:57.0000001;57,33;2013-04-19 12:16:57 UTC;-73,776884;40,64554;24,601921;1
2015-03-20 04:33:39.0000002;57,33;2015-03-20 04:33:39 UTC;-73,981903076171875;40,774032592773438;22,623403;2
2015-03-02 02:39:17.0000001;57,33;2015-03-02 02:39:17 UTC;-73,789100646972656;40,642410278320312;25,062013;3
2012-08-25 17:33:10.0000001;49,8;2012-08-25 17:33:10 UTC;-73,781515;40,644792;24,508399;1
2012-10-08 20:18:12.0000003;56,8;2012-10-08 20:18:12 UTC;-73,786055;40,643435;22,770550;2
2013-03-09 23:08:43.0000007;41;2013-03-09 23:08:43 UTC;-73,776859;40,645324;20,430457;1
2012-01-15 22:00:00.00000077;49,8;2012-01-15 22:00:00 UTC;-73,776703;40,64543;23,441792;5
2009-05-07 03:44:55.0000002;32,25;2009-05-07 03:44:55 UTC;-73,991384;40,749995;22,021533;1
2013-10-26 16:04:00.000000131;57,33;2013-10-26 16:04:00 UTC;-73,78344;40,646472;24,666352;1
2011-08-13 01:33:02.0000001;35,3;2011-08-13 01:33:02 UTC;-74,007081;40,741155;20,626156;4
2015-05-03 16:49:52.0000004;57,54;2015-05-03 16:49:52 UTC;-73,781990051269531;40,644798278808594;22,010770;6
2012-03-18 13:25:16.0000001;49,8;2012-03-18 13:25:16 UTC;-74,000864;40,737014;26,336404;1
2012-07-08 16:49:00.00000022;35,3;2012-07-08 16:49:00 UTC;-74,010797;40,709067;23,325430;1
2014-11-07 14:44:49.0000002;57,33;2014-11-07 14:44:49 UTC;-73,789759;40,647406;24,400572;4
2014-12-08 18:53:05.0000001;57,33;2014-12-08 18:53:05 UTC;-73,972978;40,756412;21,886659;1
2009-09-03 14:37:18.0000002;36,1;2009-09-03 14:37:18 UTC;-73,783312;40,648634;20,220694;2
2010-03-24 14:24:14.0000002;76;2010-03-24 14:24:14 UTC;-73,974946;40,765061;24,419926;2
2014-09-15 07:38:15.0000003;52;2014-09-15 07:38:15 UTC;-73,991812;40,744055;24,310536;1
2009-03-24 17:39:16.0000002;45;2009-03-24 17:39:16 UTC;-73,783394;40,648631;24,942470;2
2011-08-06 16:21:03.0000002;49,8;2011-08-06 16:21:03 UTC;-73,781756;40,644786;26,080601;3
2015-06-12 16:36:52.0000001;57,54;2015-06-12 16:36:52 UTC;-73,989471435546875;40,748638153076172;22,204282;1
2014-03-27 18:01:00.00000071;21,5;2014-03-27 18:01:00 UTC;-74,001808;40,750782;8895,620644;1
2009-06-25 14:48:04.0000003;49,15;2009-06-25 14:48:04 UTC;-73,982455;40,755001;23,125404;1
2009-12-30 13:09:55.0000001;45;2009-12-30 13:09:55 UTC;-73,993949;40,724685;26,163064;1
2015-02-17 17:38:27.00000010;57,33;2015-02-17 17:38:27 UTC;-73,7900161743164;40,647140502929688;22,347352;2
2009-10-08 13:36:00.000000194;45;2009-10-08 13:36:00 UTC;-73,981547;40,764745;22,980794;1
2014-09-24 16:33:00.00000052;57,33;2014-09-24 16:33:00 UTC;-73,790237;40,643947;23,043662;1
2014-02-26 07:36:00.000000189;57,33;2014-02-26 07:36:00 UTC;-73,789977;40,646957;23,479417;2
2012-12-31 02:07:22.0000001;39;2012-12-31 02:07:22 UTC;-73,782639;40,64443;24,609975;1
2010-08-29 06:49:00.00000028;49,57;2010-08-29 06:49:00 UTC;-73,998558;40,74512;25,550844;1
2014-08-14 19:33:47.0000001;52;2014-08-14 19:33:47 UTC;-73,781613;40,646793;27,503505;2
2014-04-25 14:49:20.0000004;88;2014-04-25 14:49:20 UTC;-73,989335;40,744471;23,340697;1
2009-06-24 01:04:03.0000001;39,7;2009-06-24 01:04:03 UTC;-73,789857;40,646811;26,993222;1
2009-12-20 13:37:00.00000014;66,3;2009-12-20 13:37:00 UTC;-73,972465;40,765223;24,694601;1
2013-04-03 07:01:00.00000051;57,33;2013-04-03 07:01:00 UTC;-74,00324;40,74809;25,754957;5
2014-10-28 11:58:35.0000001;57,33;2014-10-28 11:58:35 UTC;-73,98045;40,734314;23,015654;2
2009-08-13 23:15:28.0000003;6,9;2009-08-13 23:15:28 UTC;-73,137393;41,366138;97,962192;1
2013-04-15 12:05:03.0000001;57,33;2013-04-15 12:05:03 UTC;-73,776685;40,645323;23,569213;3
2009-08-12 19:04:53.0000005;7,7;2009-08-12 19:04:53 UTC;-73,974361;40,755168;100,610377;1
2012-01-02 17:38:00.00000015;45;2012-01-02 17:38:00 UTC;-73,786568;40,64167;21,770899;1
2009-11-09 14:30:00.000000163;87,3;2009-11-09 14:30:00 UTC;-73,790927;40,643665;22,672339;1
2015-04-01 23:56:12.0000002;52;2015-04-01 23:56:12 UTC;-73,782356262207031;40,644489288330078;23,358013;1
2011-11-21 06:18:00.00000072;49,8;2011-11-21 06:18:00 UTC;-73,96558;40,755292;21,560294;2
2011-03-31 23:14:56.0000002;36,1;2011-03-31 23:14:56 UTC;-73,777007;40,645128;22,081276;1
2009-10-30 10:32:00.000000181;57,1;2009-10-30 10:32:00 UTC;-74,007712;40,715067;20,388024;2
2014-01-08 21:53:00.000000239;57,33;2014-01-08 21:53:00 UTC;-73,781975;40,646852;20,356289;1
2012-09-06 05:24:00.00000011;56,8;2012-09-06 05:24:00 UTC;-73,776717;40,645387;23,684612;1
2010-08-29 06:17:00.0000002;45;2010-08-29 06:17:00 UTC;-73,987335;40,759288;23,750486;1
2013-02-23 20:58:00.000000150;2,5;2013-02-23 20:58:00 UTC;-73,979678;40,765962;8892,960437;1
2012-03-15 00:30:07.0000001;5,3;2012-03-15 00:30:07 UTC;-73,978103;40,751798;8892,771109;1
2012-11-11 13:58:00.000000165;52;2012-11-11 13:58:00 UTC;-73,981982;40,767502;23,151730;1
2014-05-04 15:57:00.00000077;52;2014-05-04 15:57:00 UTC;-73,781172;40,64497;24,373766;5
2014-07-30 15:34:00.00000073;57,33;2014-07-30 15:34:00 UTC;-73,781528;40,644805;24,388671;1
2014-03-28 07:16:09.0000001;57,33;2014-03-28 07:16:09 UTC;-74,015558;40,70577;27,257800;1
2010-04-03 06:48:00.00000022;49,57;2010-04-03 06:48:00 UTC;-73,999613;40,73357;25,669970;2
2015-04-30 15:34:46.0000002;18;2015-04-30 15:34:46 UTC;-73,979354858398438;40,753902435302734;8892,921593;1
2010-10-22 16:59:00.000000156;37,3;2010-10-22 16:59:00 UTC;-73,790162;40,643745;21,715603;4
2015-04-21 19:49:13.0000005;57,54;2015-04-21 19:49:13 UTC;-73,785186767578125;40,648517608642578;26,220330;1
2011-03-31 20:04:00.00000073;49,8;2011-03-31 20:04:00 UTC;-73,98873;40,745778;24,741002;1
2014-11-19 11:07:00.000000193;75,33;2014-11-19 11:07:00 UTC;-74,01466;40,682017;26,969300;1
2015-03-16 05:35:46.0000001;57,33;2015-03-16 05:35:46 UTC;-73,969818115234375;40,794708251953125;22,386787;6
2014-11-01 13:55:00.000000130;57,33;2014-11-01 13:55:00 UTC;-73,7816;40,64479;26,454208;1
2009-03-30 16:27:00.000000157;45;2009-03-30 16:27:00 UTC;-73,79471;40,645025;22,801443;1
2009-08-18 20:40:00.000000211;39,3;2009-08-18 20:40:00 UTC;-73,776702;40,645353;26,496882;1
2015-01-04 17:11:04.0000001;57,33;2015-01-04 17:11:04 UTC;-73,78985595703125;40,642959594726562;21,095489;1
2013-05-22 13:23:43.0000002;59,5;2013-05-22 13:23:43 UTC;-73,994148;40,751032;25,007142;1
2009-09-02 14:13:00.000000146;49,57;2009-09-02 14:13:00 UTC;-73,78605;40,642187;23,482903;4
2013-03-25 09:37:22.0000005;57,33;2013-03-25 09:37:22 UTC;-73,777254;40,644816;24,486761;3
2011-03-02 16:33:00.00000065;49,8;2011-03-02 16:33:00 UTC;-73,963848;40,76806;21,202915;1
2013-02-04 05:54:00.0000001;51,5;2013-02-04 05:54:00 UTC;-73,776727;40,64527;24,958819;1
2009-06-08 15:57:00.00000051;49,15;2009-06-08 15:57:00 UTC;-73,970977;40,761342;22,596608;1
2014-05-17 10:37:00.0000002;57,33;2014-05-17 10:37:00 UTC;-73,984605;40,774862;23,411740;3
2012-05-01 13:55:28.0000003;53,1;2012-05-01 13:55:28 UTC;-74,005589;40,751009;20,629282;2
2013-09-12 19:30:00.000000154;57,33;2013-09-12 19:30:00 UTC;-73,783798;40,648722;26,200449;2
2011-11-28 00:30:07.0000001;48,9;2011-11-28 00:30:07 UTC;-73,786881;40,641082;24,088151;1
2013-02-25 21:25:47.0000002;57,33;2013-02-25 21:25:47 UTC;-73,788501;40,64743;24,401053;1
2009-10-13 20:46:27.0000001;30,5;2009-10-13 20:46:27 UTC;-73,978123;40,752028;20,048797;1
2012-12-17 12:00:00.000000157;56,8;2012-12-17 12:00:00 UTC;-73,97481;40,755387;22,211221;1
2014-12-05 19:44:00.000000145;57,33;2014-12-05 19:44:00 UTC;-73,792777;40,64487;22,687846;1
2010-05-07 20:30:00.00000020;50,5;2010-05-07 20:30:00 UTC;-73,985158;40,7537;24,363788;1
2009-10-19 16:31:00.000000114;49,57;2009-10-19 16:31:00 UTC;-73,78974;40,643697;24,557324;1
2011-08-04 14:10:29.0000002;49,8;2011-08-04 14:10:29 UTC;-73,9713;40,7562;23,440590;2
2013-10-14 14:48:01.0000004;52;2013-10-14 14:48:01 UTC;-73,998963;40,760088;25,097058;1
2014-12-03 21:37:00.00000043;57,33;2014-12-03 21:37:00 UTC;-73,7879;40,641842;25,154397;3
2010-09-29 16:06:00.00000031;48,27;2010-09-29 16:06:00 UTC;-73,98872;40,745232;22,421465;1
2009-11-11 16:36:00.00000097;45;2009-11-11 16:36:00 UTC;-73,790143;40,643703;24,239373;2
2014-10-17 18:24:42.0000002;57,33;2014-10-17 18:24:42 UTC;-73,783523;40,648555;25,128793;2
2014-10-11 13:39:24.0000002;57,33;2014-10-11 13:39:24 UTC;-73,966195;40,805232;21,275160;2
2013-06-14 16:39:00.000000147;80,75;2013-06-14 16:39:00 UTC;-74,00518;40,751547;20,652602;1
2014-02-27 13:11:00.00000018;57,33;2014-02-27 13:11:00 UTC;-73,783988;40,648648;24,197541;1
2010-08-06 09:09:00.00000025;49,57;2010-08-06 09:09:00 UTC;-73,987122;40,754155;24,605407;1
2011-04-22 07:42:00.00000044;49,8;2011-04-22 07:42:00 UTC;-73,976513;40,74503;23,444196;1
2014-03-12 16:06:04.0000002;57,33;2014-03-12 16:06:04 UTC;-73,783424;40,648559;23,965779;2
2011-08-26 07:09:14.0000002;87;2011-08-26 07:09:14 UTC;-73,999397;40,719329;22,108082;2
2013-04-10 14:57:32.0000002;57,33;2013-04-10 14:57:32 UTC;-73,973185;40,751323;22,961801;1
2009-10-04 22:49:04.0000005;52,1;2009-10-04 22:49:04 UTC;-73,789566;40,646912;25,132640;2
2012-10-31 14:37:00.00000046;2,5;2012-10-31 14:37:00 UTC;-73,92923;40,744627;8886,896176;5
2014-08-01 00:11:00.000000126;56,5;2014-08-01 00:11:00 UTC;-73,781902;40,644752;21,592990;1
2013-01-30 12:31:00.00000085;52;2013-01-30 12:31:00 UTC;-73,776765;40,64543;24,426898;1
2015-01-26 05:40:11.0000001;57,33;2015-01-26 05:40:11 UTC;-73,984954833984375;40,769100189208984;23,414874;1
2015-02-12 23:19:37.0000001;57,33;2015-02-12 23:19:37 UTC;-73,782058715820312;40,6446533203125;25,692989;1
